,KS113daysChange,KS117daysChange,KS1115daysChange,KS1130daysChange,KQ113daysChange,KQ117daysChange,KQ1115daysChange,KQ1130daysChange,KS113daysClass,KS117daysClass,KS1115daysClass,KS1130daysClass,KQ113daysClass,KQ117daysClass,KQ1115daysClass,KQ1130daysClass
2021-06-17,-1.1556447651444626,0.7368866891884193,-0.7930020782522665,-1.0989187949804395,1.251890366973033,1.3660642707094086,3.604441743076466,4.570903610160372,0.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
2021-06-18,-0.03308089572005497,1.131099077511781,-1.439834195871781,-1.9185501123515931,0.7810970416568471,1.4137411240171538,2.511664979115967,2.7318420268834087,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5
2021-06-21,0.25275967269423333,0.5737577117672423,-0.656683632958628,-1.3736491887550062,0.057095030628149634,0.65362197969435,1.8466757793899062,2.1577394861709047,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2021-06-22,1.3981176952142536,1.7245761782594775,0.9439008276339647,-0.11263136321926809,0.1612285993059123,1.876375749279178,3.1968732944625766,2.4846927515078576,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5
2021-06-23,1.1936776596137946,0.5570111845932735,0.028499087997836306,0.5055333097869399,0.05634930217950675,2.380483317609402,3.3038062068563647,3.5954422942691315,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5
2021-06-24,0.7844463374475619,0.17062771391983597,0.306149221523414,-0.0018331659971367444,0.14264712518128483,2.1368309161105348,3.723711329593239,4.2382401735028585,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0
2021-06-25,0.017645049837435568,0.5815362414441014,-0.27966847405510203,-0.47898696115738104,0.977664380407581,3.193692220150166,3.8869452701257448,4.659206240540404,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0
2021-06-28,-0.1865108765750186,-0.5298470266114803,-1.7802874929862469,-1.2843542184837342,1.7616270550145423,3.4807761676821416,3.724813098491241,4.729629075664051,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0
2021-06-29,-0.600560122917464,-1.4903574193774614,-2.0954648471677544,-1.7777683054920674,1.741808457554027,1.6278460217031425,2.527732577780718,3.3558933408740694,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5
2021-06-30,-0.149083668059467,-2.0911674523225203,-2.1532373539316674,-2.0099254069988364,1.531513681267569,0.6268859166199877,1.9080319816134228,2.8752516747789363,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5
2021-07-01,0.258746046809133,-1.5230462779423992,-1.409599110575712,-2.678453802654444,1.4563672927087696,0.4543918382473828,1.969983277825688,2.3428100036599364,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5
2021-07-02,0.09993811633658509,-0.3254107422779446,-0.8421581720969924,-3.375015021320179,1.1316644616131508,0.7406090812356224,1.9176533073608646,0.4963128042131575,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5
2021-07-06,-0.8867168653246749,-0.5170965101268858,-1.7316845583132152,-3.796414275150671,-0.35640002769691614,0.6549852286027585,0.9102420108718497,-1.181398684432808,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2021-07-07,-2.6400746406318834,-0.5745471611205771,-2.1989505313608126,-4.904979559935439,-1.534021168108669,0.8947805034608297,0.15216736136743936,-3.2450978282028196,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5
2021-07-08,-1.183138304067105,-0.25659979710447095,-1.475645738384207,-3.8477038179920666,-1.214479279538267,0.44110860317047695,-1.1151782736859213,-2.5091628834760242,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5
2021-07-09,0.5749090408813102,-0.26562382959972186,-0.30836203406686424,-4.76068525761114,0.853576596040055,1.4838349989141373,0.9328382556035462,-4.188573663842198,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0
2021-07-12,1.4562099695005435,0.4583663582280494,-0.4857093254400358,-4.892554060732814,1.5598656038479506,1.4296366349505059,0.21478243262588395,-5.931407073079809,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0
2021-07-13,1.2244068281880929,-0.9413319474070659,-0.7217048735794392,-4.813228257024896,1.9011485845151623,0.7142594422080287,0.3054235245289635,-4.007192975230132,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0
2021-07-14,0.16904270362293516,-0.6471251507662353,-1.0466528261646106,-4.0680030678051375,0.8310013811531899,0.66518490262156,-0.6901183342276066,-2.887930173785466,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5
2021-07-15,-0.6361785103774679,-0.3182462934208899,0.47689831012004225,-3.6142990822609447,0.4641214274746172,1.0067197651001822,0.2823091405061998,-2.6029159907924795,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5
2021-07-16,-1.6286195225000029,-1.8644527919826195,-0.307042379665458,-4.798520591791509,-1.0120404248177588,-0.6335948275344994,0.496057109135489,-3.212532851306113,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5
2021-07-19,-1.86150982596802,-1.3543211193411673,-0.1998774814045027,-4.364172767652208,-0.9458308322559574,-0.5161629596791494,0.7433667131193765,-2.7063224149950176,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5
2021-07-20,0.19019253541340284,-0.22132686137293411,0.5049223438391742,-3.077955167001559,0.0400106700708359,-1.347827990536032,0.9687325020472136,-1.7136098943627431,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5
2021-07-21,0.6718832966010704,0.3077907368706504,0.32449624645043446,-1.0341179666136024,1.1364057366083316,0.04695009706005134,0.8077431756964709,-0.5088017825763331,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5
2021-07-22,0.2811036144472687,-0.42258161366057834,0.14646570112004617,-0.2764347336605412,0.5374102323494527,-1.0450767921199768,0.9491103638818406,0.37906306824868435,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5
2021-07-23,-0.5439627658565289,-0.8359435952144029,-1.2869961787677864,-2.287847981892273,-0.3522924065698696,-1.1854273744346637,0.36562399428707487,-0.29136481790049135,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5
2021-07-26,-0.5395682001973706,-0.5309710920581077,-2.5543686737546976,-1.6396121053489583,-1.8777779251539624,-1.8370454760776835,-1.394596968261486,-0.15632629085741642,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5
2021-07-27,0.5488442074740296,1.7187842553281227,-2.101114390286545,-1.163739889617903,-0.3340874147643375,0.028640741346458904,-2.0727734406575986,0.6490887973373715,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5
2021-07-28,-0.9345608773616134,1.3487841909851612,-2.7668711565741835,-2.151257324019742,-1.4724603008451054,1.2412201415892377,-3.3921035151563936,-0.8915080562955434,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5
2021-07-29,-0.42695907586839654,1.0349535936864633,-2.407585512622834,-3.7740326106716084,0.20469593788276408,2.3289040767796827,-1.4097053374361819,-0.10235390706866991,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5
2021-07-30,-0.16992303105560735,0.548009206576379,-4.466094964821156,-3.6047644837607926,-0.7681055004256804,1.51992519360652,-5.0740789696968776,-0.5957084817230195,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.5
2021-08-02,2.437601905569424,1.2762582169222472,-4.428353661992541,-2.3251879705610996,1.628298655444962,2.029785547600936,-6.133016862894213,-0.4655089444860643,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5
2021-08-03,1.6471977809022833,-0.07508197139092514,-4.121266766552879,-2.3024833729035787,2.0948148943477296,1.3605698914358038,-4.2994848615583345,-0.005787145612276817,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5
2021-08-04,1.0262211426770718,-0.8884388982444252,-3.0533077737459426,-2.586851163926511,2.2864429783484708,1.7353351729353281,-2.213084743122139,0.6447244111830394,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5
2021-08-05,-0.6084649251581824,-3.3255247224670312,-4.071779146439796,-4.581475327868304,1.151789277722163,-0.6822998321985252,-2.8771028070924967,-0.8111228385477721,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5
2021-08-06,-1.0054528720282723,-3.6304976831713693,-4.505311427544524,-4.139636639674706,-0.7050316859238489,-3.1735497727613353,-3.6902840440935836,-1.266591493103543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-08-09,-1.5209331196749472,-3.8916209480291357,-4.17263544488313,-4.168197340354849,-0.7435369537334285,-4.599930057183831,-3.424234508598327,-1.7559960029781008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-08-10,-1.596114618514467,-3.112788917623355,-3.5648776470701478,-3.876030726817528,-0.5575503773584902,-3.6716965094339624,-2.656606981132075,-1.7745280660377367,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
2021-08-11,-2.2169500802605047,-4.48200277024725,-1.3542198205775748,-3.365356299987369,-1.0731146767308244,-5.790482109257025,-1.3059958657919912,-1.034146402657536,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
2021-08-12,-1.9694981461857324,-4.9714061635168,-0.42228193658146995,-2.8888858548976137,-2.4721494421870576,-7.987300981594371,-0.5646877853389296,-1.4887095354178834,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
2021-08-13,-2.034977071946693,-3.6831649090601175,-1.0139006659517873,-2.591335690655807,-4.083140850237448,-5.778441590819586,-0.6545954541417116,-1.6184517024422553,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
2021-08-16,-0.38975012843345835,-1.040270350371445,0.9387353295943655,-1.1872186251331378,-1.892812261100757,-2.6518606459540397,1.2557838002097133,-0.5726553963306247,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5
2021-08-17,-1.8801524237091662,-0.32877350717660614,0.9574925136590485,-1.8773067287021168,-3.388680759318483,-0.7929486782627665,2.7794744461036713,-1.3066383071634482,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5
2021-08-18,-2.6273531998106687,-0.46324026968201587,0.6331317729636807,-2.6349886793318027,-4.2678368539775855,0.9287388468867739,2.5883965491921854,-0.9485155149420766,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5
2021-08-19,-2.17541928688781,-0.7923578724062658,-1.4001570769883083,-2.8525439291066874,-2.7324032921506123,0.23798262227669933,1.326044754042035,-1.7442312750695965,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5
2021-08-20,1.3063973807797726,1.49652698284635,0.9015966433521085,-2.5388786350340276,2.222667453620516,4.105326238684526,4.717753000831281,-0.8020997636579803,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5
2021-08-23,2.819793064489926,4.533885187325362,2.200616785435706,-2.281811945454148,5.15342532939125,7.276570952952059,6.0378076816743596,0.14309117322637713,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
2021-08-24,1.2400473910711076,3.7800039632970397,1.8969622692249142,-4.143409043913828,2.744719908992376,5.316255600408586,4.486598332030644,-3.8069633164670433,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5
2021-08-25,-0.14020797665289886,1.196509206057752,0.48114752459095306,-7.328489513718899,1.0195638555211777,3.356752821312385,2.9224862516605192,-8.963857224527718,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-08-26,-0.08326266761815446,1.7239680496394398,-0.5313307980626354,-5.953651300439036,1.381431802490201,3.543982586830652,2.1271811573343333,-6.322587805463812,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-08-27,2.261125523625265,1.882350255682971,0.3829268342944185,-5.505140701975345,1.7531607899471575,3.3309211647310426,2.5165607923708153,-6.598135791230966,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0
2021-08-30,2.333198898705598,0.9282392198115561,0.004631354048903208,-6.303964458913343,2.195383511686427,1.3395043395814,1.727388333016892,-7.51140728950955,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0
2021-08-31,1.0069416159359121,-0.9379201178482504,-0.32265534812994073,-7.245429260789052,1.4876313678278368,0.2694244351454025,0.9061518072658166,-8.886062279157732,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0
2021-09-01,0.05595148233220962,-2.297711963681014,-2.0387455760923854,-7.966195613585622,1.494709837688621,-0.040442057707525327,0.2754467867822888,-8.172737818998266,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0
2021-09-02,-0.6111623213377972,-2.4683323617044324,-2.4770641126212856,-6.809440715621099,0.8078619248525061,-1.877666339273536,-0.9292692198563974,-5.98003673072214,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
2021-09-03,-0.4049343515331073,-0.8507964534288271,-1.5935924693634536,-5.062897619168422,-0.9520689236643558,-0.9024104061748293,-0.9702071803991933,-5.409712295928181,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
2021-09-07,-2.697859659246083,-1.4888866850842115,-2.106182475722174,-6.072367385094411,-1.8247361045629473,-1.049479266676948,-1.8057627208220288,-5.6924602520463425,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021-09-08,-1.9344772106873993,-1.7986282135059115,-2.8079136790938337,-4.968905474513755,-1.566725069845167,-1.422569467087667,-3.9756116435581004,-4.654654693672072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09,-1.1106542578719973,-0.7107192900095163,-3.2475591236379504,-4.737925427326439,-1.048958302404301,0.8580652367712682,-3.4476726248843126,-3.4322493776973344,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5
2021-09-10,1.0957757580803937,0.6210900987040181,-1.4730113244221148,-3.4471979545101323,0.30155951122904956,0.6350164825492256,-3.030095605295157,-3.9550736693427235,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5
2021-09-13,0.8842614887762975,0.2650566253805261,-3.409733237965379,-3.8262725742658628,0.47017610776850655,0.3160166481250142,-5.271171894268437,-4.127527974163506,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0
2021-09-14,0.07129414116089663,0.19773700831947055,-4.38591162350855,-3.431101914047334,1.2754144273477435,1.446892549442042,-5.559070521472803,-3.1207951615517673,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5
2021-09-15,-0.2642272778747254,-0.6748538178820077,-5.927920890496521,-3.167843215704954,0.8075245322289241,-0.14261568545701594,-7.937440572180322,-2.5035153555179144,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5
2021-09-16,-0.6137774656403268,-0.8930016133424766,-7.772241092687146,-4.056254074178001,-0.1534380306829904,-0.552365268613768,-11.548830492808335,-3.2451429083894388,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
2021-09-17,0.12635278502565703,0.11340903616829401,-5.451284857715568,-3.8510086167206823,0.16931860813792327,-0.4435226768996094,-8.27377086789526,-3.780922905659985,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5
2021-09-20,-0.20585720088184034,-1.35615195826107,-5.865606554777389,-5.407722868554078,-0.4712645321342917,-3.2128231140443932,-8.89095041147741,-5.141855452251443,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2021-09-21,-0.20628184691783275,-2.35398735385885,-6.308303653085592,-4.949038728621409,-0.47349595061061156,-3.815824240014253,-9.081915670814363,-4.093392694672936,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2021-09-22,-0.2809485465710469,-2.0811754484789713,-6.945182916777501,-3.846627993774295,-0.3995402846753687,-3.64198488354194,-9.704278590592782,-3.0493954440366364,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5
2021-09-23,-0.012927414708846556,-3.665075338336457,-6.0508106723944035,-5.052099787242239,-0.6118053846756869,-5.569587717972731,-8.424978273838162,-3.4758307718191896,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-09-24,-0.9483420171600133,-4.377350781935756,-4.442418148693679,-4.615712576488664,-2.2918958341352957,-6.4631468795172315,-5.098142984404078,-3.3611271943225907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-09-27,-2.078879388715364,-5.217841462472775,-3.5254870458764396,-4.990655773606688,-3.4299881397166403,-7.874413634747311,-4.4829994985612895,-3.4405997899989496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-09-28,-2.0685154393392846,-7.19067415829583,-4.0515172558150745,-5.534775785419195,-3.048832419780206,-10.867587297162515,-3.9581727389703807,-3.1232434323410376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021-09-29,-2.541705143532759,-4.4694493236161845,-2.223423611141362,-4.372610151670667,-2.894785998214472,-5.835005720091597,-0.7071568606022963,-0.3782695442191232,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2021-09-30,-2.274148769395189,-3.397411676764392,-1.5403914259827265,-4.251262050399066,-3.2128110751484362,-4.82795477980647,0.015973977641219946,-1.3690034248815957,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5
2021-10-01,-3.4752818228768163,-4.316971965265446,-2.0037013782979485,-4.689103395161973,-4.774390148725867,-5.6455405195901305,-0.9538815881291888,-1.0585381590491474,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
2021-10-04,-3.6721850137151777,-3.4048997183119836,-0.43124359240739457,-1.6686611641137545,-6.187960359788926,-4.3785585307743045,1.207281820090134,2.6312036904246923,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
2021-10-05,-1.0437431938252246,-1.546975720507652,0.9986077634307847,0.29575574798002463,-1.635742887050666,-1.6316184035545154,2.581799409836834,6.163824394710136,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
2021-10-06,-0.19816125187163042,0.8936006946599462,2.93400305480517,1.182917925800206,-0.2365586120380477,2.937081774271124,5.902426839352428,8.383136001670222,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0
2021-10-07,0.9637867500839288,3.670516479824891,4.029141619112356,1.8605259378226473,2.631295794992666,7.391907076281064,9.387877662537578,11.806672749360425,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
2021-10-08,-1.4556736217996753,1.5955603935268101,1.6925414994658181,-0.4081852148429846,-1.3928625171748648,4.240478304315321,4.898106032206606,8.321536723462398,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0
2021-10-11,-0.40219655660533626,2.460507688473811,0.4864148686417744,0.497918707709631,0.037769617952322185,5.4810034331976825,4.114953427961407,9.317923471339974,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0
2021-10-12,1.7811264228796055,2.615157573344832,1.4507848373576266,2.619248278147095,3.887473281542274,5.809026783283201,5.4868324744718135,9.051060508614997,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0
2021-10-13,3.383653020486832,3.1185990388344718,3.329816789851995,2.775708180949618,5.359777983689121,5.695898168694828,7.370097987680317,7.825341181930338,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
2021-10-14,2.114855670951835,2.0971944072167625,1.0630329993264858,1.6940619170147633,4.23610760993752,4.363014805423804,5.404473194468336,6.991309220791391,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0
2021-10-15,1.3517903610476885,1.0673800505278859,-0.18135078811919086,-1.7466123008751506,2.2289317141052463,1.1063324362123643,1.8303285570018202,2.2838455365271724,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5
2021-10-18,-0.0640178292382018,1.1283363626024554,-1.5187106758724762,-3.507060852216341,1.1185835247530007,2.142269112938312,1.0913237466524497,0.1817240131624394,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5
2021-10-19,0.02162338575118909,0.625608924974194,-1.5458905520775583,-5.576580340843544,-0.016096130482608807,1.518325239746921,0.8693392560723681,-2.8404383339772017,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5
2021-10-20,-0.7553590149159431,-0.6434378466134245,-2.198058696575716,-4.2693416506535655,-1.0225264082564556,-0.5192192892637009,0.3312296294320494,-2.8049885784251454,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5
2021-10-21,0.2459288609431615,-1.4088324316685308,-2.7532819434056908,-2.252138660960608,-0.7298173994619653,-0.927495262312532,-1.3847562018767423,-2.415087769888225,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5
2021-10-22,1.388274612933925,-0.9440312923309201,-2.7403096388676467,-1.2968313749562412,1.8174497113722436,0.4900870424866229,-0.10566448498744557,0.48002002036807584,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5
2021-10-25,0.6430156267748127,0.24383526540752956,-1.2427769677476868,-1.0947492137271264,1.3948772350044294,1.4441189965441312,1.4069361855461893,-0.3215866197844324,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5
2021-10-26,-0.3638418911221734,-1.484174267553881,-0.6959026772894252,-0.9541362679483418,0.5853312359029536,1.0751176214160978,3.4918718578549446,0.2343350669998994,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5
2021-10-27,-2.5712721212433816,-2.1599992560116674,-1.7011726708740096,-1.5506325773842144,-1.9204151980665818,-1.0209947910473354,2.3424478893962273,-0.5653546239685779,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5
2021-10-28,-1.5385953731084712,-1.858210411729047,-2.084623257999938,0.1348567674487648,-1.0287927921646114,-0.753261896982865,2.211209448897846,1.3796504122545172,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5
2021-10-29,0.1309146196558265,-1.6397832631624691,-2.0657628212781347,0.022592447008018646,0.9308786811170681,0.23696869288508318,3.263577218643685,1.1438514935865811,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5
2021-11-01,0.16932248223098081,-0.27670335371558924,0.011448153546819844,1.0428582246874003,1.2767912673148536,1.6476349319180141,4.997332152656223,1.373535493888016,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5
2021-11-02,0.1436762769565315,-1.6371601967788731,1.1517539688457892,0.3024569201947521,0.2864081616663192,-1.0835501691570466,3.3788369131339104,0.42460628401388767,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5
2021-11-03,-1.46740059355565,-2.939119369697989,-0.5362523868878051,-0.7997404033188776,-0.8014370328074317,-1.6632962797921713,0.42399439209066897,-0.5864619975700155,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
2021-11-04,-0.5212204886657623,-0.23221053431154867,0.6243914307346017,1.0316849223330626,-0.24875621890547264,0.40497582089552564,1.5054731343283565,0.2845756218905524,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2021-11-05,-0.6958926998950412,0.546391119610802,-1.568105284047118,1.1568040350853526,0.7239647354959939,2.7560624499889577,0.445365330694662,-0.016974027259836825,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5
2021-11-08,-1.3168252714180535,0.9409700300682013,-2.019013144516912,-0.21116368527507418,-1.3581641110460234,3.4063999418321305,-0.8997802183000208,-1.0825352034561795,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5
2021-11-09,-1.1918123634885505,0.07499395435264591,-4.093978211136052,0.5009823067860715,-0.9825412468827901,2.8688289276807946,-3.677804987531174,-0.588531072319205,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5
2021-11-10,0.2140143017446818,-0.5090390485787213,-2.11783419273021,0.7433018265187634,0.038665781289077744,2.3882725113196495,-3.1258644187264992,-0.847641279626331,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5
2021-11-11,2.3667602851054004,1.394120446506989,0.5153318204049154,2.3206845271821748,4.1791980764363466,5.484185674512778,-1.0447994937990415,1.5752971905846573,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5
2021-11-12,2.4715219878761516,3.019914402976259,1.4841485291097114,2.5515271867330083,4.312691881826821,3.995369368973075,0.5863040204792215,1.8848497000590432,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5
2021-11-15,-0.2149059180374563,0.9609953021123793,0.14989055936922938,1.732684591450574,2.1990548570531376,0.4608167885025597,-1.7045410011874442,1.8204816189725532,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5
2021-11-16,-1.73828268030696,-0.17436059653303973,-0.26004323851787275,-0.20769926383088297,0.36344818854648975,-0.8648944879333575,-3.147625733670408,-0.09523337243641009,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5
2021-11-17,-0.8738106886333042,-2.0275529839666087,0.1531453605094943,-0.6526089014289083,0.623885349826669,-2.8557305075748913,-2.8412477650596477,-0.14292981435715335,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5
2021-11-18,1.715829603444044,-1.792448585889575,2.26673286596943,0.7097246357229983,0.10182194498164866,-3.7740223243990623,-0.8135693150750556,0.15127096802677986,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5
2021-11-19,1.6947321683270067,-3.6768206780897033,2.132405712697877,1.2236313075222278,-1.8445586753186294,-6.50096475496064,-2.05273319223576,0.0048400901490247596,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5
2021-11-22,0.7832333287340167,-2.399850843145781,1.0312920072480745,0.6132563859330743,-2.091335042979553,-6.216409826549025,-3.451322604558703,-0.9847214341525775,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
2021-11-23,-2.5490768771260237,-2.2560351779639944,-0.8396266157803018,-1.967312005309882,-2.559312850791466,-5.316238616638332,-2.8576744692943037,-2.1979892380376285,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
2021-11-24,-2.9362802130463246,-0.9675277412006139,-0.26490859509534237,-2.5622819976919455,-2.109058182893392,-1.5043602213889895,-1.0061901996404432,-3.2967667557177878,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2021-11-26,-5.185871341036112,-0.7026720433210505,0.40476616634131274,-1.3158426701094854,-5.342456327416818,-2.7702361327956395,-1.2027898346152393,-2.4477303753064246,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2021-11-29,-1.250492798687896,1.8825527206653636,2.7683194832282787,-0.33101204844291765,-2.8571703239344632,-0.9195836385750386,-0.46028938859682217,-2.5360635476633067,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5
2021-11-30,1.2356822611378604,3.178748946092237,1.8451023175632255,0.6207572414820353,-1.5025126059940739,1.3805702306917078,-0.18441430862488006,-2.25931065864382,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5
2021-12-01,4.555111378420254,6.712200990090909,4.791107411417688,4.701285642878029,3.400885000461435,5.927735230224131,3.2072295640813264,2.661476120970373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2021-12-02,2.535763099036159,3.811057967845409,2.9230411849310287,2.150901384401299,1.5064187318691593,3.522487044425432,2.3517351927118155,0.6242619710563472,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
2021-12-03,1.577103310887606,1.9145915864108156,1.79609684819323,-0.7927999076974236,1.9653603979390044,2.9188820891850833,2.647760472396306,-0.617944818887916,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5
2021-12-06,1.1275690411947503,0.6609734256110616,1.0517688457691794,-3.5066884498954947,0.7581607078697045,0.4346677542693934,1.2909766316848064,-5.461352928359619,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0
2021-12-07,1.8942257798705116,0.5428367274867579,1.5804251240225355,-4.404943109392079,3.125409595639598,1.174551610465848,3.5861500175736314,-5.844513020075779,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0
2021-12-08,0.6187079398949562,0.4910199197249698,0.05248044653976046,-4.313239215262102,1.498032566954487,1.1257796025779783,3.1515927042122622,-3.8067910608626256,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5
